,10 metre U wind component,10 metre V wind component,2 metre dewpoint temperature,2 metre temperature,Mean sea level pressure,Mean wave direction,Mean wave period,Sea surface temperature,Significant height of combined wind waves and swell,Surface pressure,Skin temperature,100 metre U wind component,100 metre V wind component,10 metre u-component of neutral wind,10 metre v-component of neutral wind,10 metre wind speed,Forecast logarithm of surface roughness for heat,Instantaneous surface sensible heat flux,Near IR albedo for diffuse radiation (climatological),Near IR albedo for direct radiation (climatological),UV visible albedo for diffuse radiation (climatological),UV visible albedo for direct radiation (climatological),Air density over the oceans,Coefficient of drag with waves,Free convective velocity over the oceans,Maximum individual wave height,Mean direction of total swell,Mean direction of wind waves,Mean period of total swell,Mean period of wind waves,Mean square slope of waves,Mean wave direction of first swell partition,Mean wave direction of second swell partition,Mean wave direction of third swell partition,Mean wave period based on first moment,Mean wave period based on first moment for swell,Mean wave period based on first moment for wind waves,Mean wave period based on second moment for swell,Mean wave period based on second moment for wind waves,Mean wave period of first swell partition,Mean wave period of second swell partition,Mean wave period of third swell partition,Mean zero-crossing wave period,Model bathymetry,Normalized energy flux into ocean,Normalized energy flux into waves,Normalized stress into ocean,10 metre wind direction,Peak wave period,Period corresponding to maximum individual wave height,Significant height of total swell,Significant height of wind waves,Significant wave height of first swell partition,Significant wave height of second swell partition,Significant wave height of third swell partition,Wave spectral directional width,Wave spectral directional width for swell,Wave spectral directional width for wind waves,Wave spectral kurtosis,Wave spectral peakedness,Wave Spectral Skewness,Sea ice area fraction,Instantaneous 10 metre wind gust,"Surface direct short-wave radiation, clear sky",Downward UV radiation at the surface,Surface latent heat flux,Surface net short-wave (solar) radiation,"Surface net short-wave (solar) radiation, clear sky",Surface net long-wave (thermal) radiation,"Surface net long-wave (thermal) radiation, clear sky",Surface sensible heat flux,Surface short-wave (solar) radiation downward clear-sky,Surface short-wave (solar) radiation downwards,Surface long-wave (thermal) radiation downward clear-sky,Surface long-wave (thermal) radiation downwards,TOA incident short-wave (solar) radiation,Top net short-wave (solar) radiation,"Top net short-wave (solar) radiation, clear sky",Top net long-wave (thermal) radiation,"Top net long-wave (thermal) radiation, clear sky",Total sky direct short-wave (solar) radiation at surface
1950-01-01,0.3316025535265605,-0.0362482865651448,277.3544667561849,281.1688741048177,102181.77067057292,315.94460042317706,10.667803764343262,286.169189453125,1.6034084955851238,100046.98958333331,281.7715148925781,0.6277986367543539,-0.0705642898877461,0.301530122756958,-0.1152654687563578,3.7931315104166665,-7.729626655578613,-7.428359985351562,0.1138984784483909,0.1084220297634601,0.0487464653948942,0.0480306421717008,1.2494484583536785,0.0008490427862852,0.5984903971354166,2.973504066467285,315.9919026692708,28.515675862630207,10.830727895100912,3.0390408833821616,0.0031680335911611,278.17822265625,124.7469736735026,184.67854817708331,8.842103640238443,9.206035931905111,2.3752266565958657,7.89098580678304,1.142578125,11.28615697224935,6.416171073913574,7.672079722086589,7.378087043762207,147.33333333333334,-3.024078369140625,0.1440839767456054,1.005904495716095,126.31342061360677,12.665478070576986,9.274253527323404,1.5749756495157878,0.1834699312845865,1.462222735087077,0.4519448081652323,0.0627577975392341,0.3603115479151408,0.2611217101414998,0.7717563112576803,0.0026620030403137,5.321383794148763,0.0117362514138221,0.0,6.1904652913411455,6895631.666666667,662852.0625,-3943809.6666666665,5468798.666666667,7385607.333333333,-6281426.333333333,-8411656.333333334,-718105.3333333334,8779979.0,6131148.333333333,21633680.0,24549026.666666668,13178333.666666666,8518501.0,10394726.333333334,-20296876.0,-21494616.0,3824802.6666666665
1950-02-01,2.6948874791463218,1.4931241273880005,279.1709289550781,283.6667175292969,101811.39599609376,304.8343709309896,11.14621925354004,285.991943359375,2.572173754374186,99702.61458333331,283.32764689127606,4.05864683787028,2.1861894528071084,2.709144910176595,1.455079158147176,5.627115885416667,-7.929356257120768,0.868870735168457,0.1184615480403105,0.1120362766087055,0.0487716024120648,0.0479508017500241,1.2344900767008464,0.0010134795835862,0.4731547037760417,4.734715461730957,306.16819254557294,277.1759490966797,11.549643516540527,3.487105051676432,0.0055293714006741,303.31610107421875,111.025146484375,175.48062133789062,9.464463233947754,10.201916694641112,2.905291557312012,9.071648915608725,2.033040364583333,11.923694292704264,7.921319007873535,8.515482902526855,8.056378682454428,147.33333333333334,-3.719950358072917,0.9380871454874674,0.9994336366653442,224.63067118326825,13.361601193745932,9.841591517130531,2.4101597468058267,0.5698352257410685,2.383056322733561,0.2098672787348429,0.0363250883917013,0.354296068350474,0.2495274543762207,0.5677887797355652,0.0030853149946779,5.0504147211710615,0.0142096330722173,0.0,9.433819452921549,10442965.0,975789.8541666666,-5508350.0,8171161.333333333,11303628.0,-5927714.333333333,-8099134.666666667,-9120.583333333334,12806691.0,9012309.666666666,22808784.0,25571778.666666668,18585480.0,12340326.333333334,15415670.333333334,-19176897.33333333,-21684345.33333333,5457185.0
1950-03-01,-0.7548767725626627,0.1082877914110819,279.9947967529297,283.8555653889974,101993.36246744792,315.0061848958333,10.162526448567707,285.639892578125,1.4965848922729492,99887.46875,283.8665313720703,-0.8599052429199219,0.305336852868398,-0.759002685546875,0.0314701398213704,3.987719853719076,-7.813783009847005,-11.9769287109375,0.126034057388703,0.1158932447433471,0.0494410110016663,0.0483704395592212,1.2367149988810222,0.000869194123273,0.480255126953125,2.789804458618164,314.4960530598958,54.28677876790365,10.338876406351725,2.8332173029581704,0.0031983367322633,274.17236328125,108.28865051269533,204.7444610595703,8.130165417989096,8.543821016947428,2.2773764928181968,7.252237637837728,1.2814534505208333,11.06650416056315,7.279646873474121,4.298254330952962,6.665323575337728,147.33333333333334,-3.4049072265625,0.7216275533040365,1.0059537092844646,90.77867635091144,12.596431414286297,8.608146985371908,1.4747374852498372,0.1746197740236918,1.3695748647054036,0.4204035600026448,0.0587620064616203,0.3673213919003804,0.2494995196660359,0.6698461969693502,0.00241353114446,5.724292119344075,0.0103155796726544,0.0,6.434895197550456,15733731.333333334,1626994.1666666667,-4217346.333333333,13522112.666666666,16691623.666666666,-6746366.333333333,-8278416.333333333,-1184208.0,18768631.33333333,14857403.666666666,22960202.666666668,24954821.33333333,26121704.166666668,19155377.33333333,22123794.666666668,-20418120.666666668,-21874218.666666668,10372308.0
1950-04-01,2.9947029749552407,-1.8034709294637044,280.272221883138,283.9031931559245,101740.62727864584,321.41212972005206,8.741489092508951,286.3349609375,1.81587028503418,99631.0625,284.7383524576823,3.9516499837239594,-2.363022804260254,3.0497004191080728,-1.8664814631144209,5.448811848958333,-7.927285830179851,-25.186147054036457,0.1314609857896963,0.1194490864872932,0.0489321475227673,0.0475540856520334,1.2336912155151367,0.0010023710783571,0.694915771484375,3.383304913838705,324.0452067057292,326.5120951334636,9.160353978474935,3.2458569208780923,0.0051676556468009,320.0948486328125,156.66882832845053,220.82271321614584,7.360820770263672,8.046694119771322,2.7405726114908853,7.24812666575114,2.004231770833333,9.528504371643066,6.501890500386556,12.963443756103516,6.357826232910156,147.33333333333334,-3.658788045247396,1.4484278361002605,0.995586891969045,301.5272623697917,10.755975405375162,7.679256439208984,1.6988649368286133,0.4513391852378845,1.632663091023763,0.2439297636349996,0.0338334813714027,0.3977539738019307,0.2646319468816121,0.525544544061025,0.005195261289676,4.775938351949056,0.0172918500999609,0.0,8.314068476359049,20748714.0,1996112.3333333333,-6046282.0,16138608.666666666,22030181.33333333,-5736741.666666667,-8471309.0,-2207867.6666666665,24621858.0,17667557.666666668,23084773.33333333,26371212.0,33724159.5,23577893.33333333,28913442.666666668,-20899106.0,-22047120.666666668,11391246.333333334
1950-05-01,-0.5827868779500326,0.1675822337468465,283.4379475911458,287.45025126139325,101482.40201822916,328.0419108072917,6.913639068603516,288.034912109375,0.8108709255854288,99407.39583333331,287.61440022786456,-0.6850989659627279,0.632023811340332,-0.5353450775146484,0.0879000226656595,3.9229329427083335,-7.78250249226888,-17.358774820963543,0.1389376434187094,0.1252700934807459,0.0483637352784474,0.0470049815873305,1.2135594685872395,0.0008613462559878,0.4782002766927083,1.5324230194091797,326.1649983723958,49.22330729166666,7.212303479512532,2.842172940572103,0.002604393986985,253.2100524902344,151.3333536783854,243.98431396484372,5.452596028645833,5.908244768778483,2.274885813395182,5.112612088521321,1.2496744791666667,7.95356814066569,6.322136243184407,8.1968142191569,4.580913543701172,147.33333333333334,-2.269810994466146,1.385733922322591,0.9935736854871114,85.46387736002605,9.117983182271322,5.858461697896321,0.767111082871755,0.1741539438565572,0.6727059483528137,0.2854860623677571,0.0516260589162508,0.4657835165659587,0.2723692854245503,0.6785077651341757,0.0034309029579162,5.199138005574544,0.011823683977127,0.0,6.400710105895996,23609676.666666668,2462484.1666666665,-5463399.0,19719482.666666668,25282114.666666668,-6370122.0,-7914557.333333333,-1585676.6666666667,28306144.0,21613442.666666668,24959738.666666668,27027040.0,39237427.333333336,28585168.0,33727776.0,-20535986.666666668,-22544884.0,14472845.666666666
1950-06-01,-0.6488421758015951,-0.8335564931233724,288.2621281941732,291.1961263020833,101802.11881510416,320.9271647135417,7.09666093190511,291.14599609375,0.7330861488978068,99743.01041666669,291.8299814860026,-0.8919639587402344,-0.7944660186767578,-0.6217578252156576,-0.8615185419718424,3.329427083333333,-7.671879450480143,-21.923670450846355,0.1400216519832611,0.12615817040205,0.0479650162160396,0.0467345155775547,1.2012316385904949,0.0008053173466275,0.5167134602864584,1.3826087315877278,319.6488444010417,34.78382873535156,7.269186973571777,2.937909444173177,0.0019085519015789,295.45361328125,103.82098897298177,222.6926472981771,5.657688458760579,5.9762522379557295,2.243890126546224,5.126735369364421,0.9018147786458334,7.964178403218587,6.420570691426595,9.562825202941896,4.7342783610026045,147.33333333333334,-2.069422403971354,1.0300267537434895,0.996827244758606,36.6860097249349,9.126030921936035,6.075616518656413,0.7174502809842428,0.0942067106564839,0.6454873085021973,0.253670076529185,0.0222484978536764,0.4052644769350688,0.2477914889653523,0.8274086117744446,0.0019314090410868,5.065806706746419,0.0094032697379589,0.0,5.038355827331543,24062122.666666668,2717518.6666666665,-5637778.333333333,21794986.666666668,26118570.666666668,-5732157.0,-7202672.666666667,-2095668.3333333333,29279778.0,23873946.666666668,27774920.0,29676686.666666668,41591808.0,31730218.666666668,35744066.666666664,-22075182.666666668,-23522998.666666668,16729251.666666666
1950-07-01,0.1343276103337606,-1.083613395690918,288.8735936482747,292.6231333414714,101808.2832845052,316.5417073567708,6.693409601847331,293.41259765625,0.8452568451563517,99750.26041666669,293.5059305826823,0.1483540733655294,-1.2349459330240886,0.1545929710070292,-1.1493946711222331,3.486653645833333,-7.720531463623047,-27.553538004557293,0.134463128944238,0.1219539393981297,0.0481627943615118,0.0470305879910787,1.1956440607706706,0.0008195158249388,0.648101806640625,1.5835997263590496,316.07330322265625,21.22143046061198,6.8593448003133135,2.88868776957194,0.0021503254926453,308.791748046875,130.9238739013672,207.80709330240884,5.565585772196452,5.868483861287435,2.239137967427572,5.204952557881673,1.0021158854166667,7.320736249287923,6.824845631917317,12.935813268025717,4.8099320729573565,147.33333333333334,-2.421106974283854,0.9000698725382487,0.9982215364774067,230.60984134674072,8.412692387898764,5.898182233174642,0.8270141879717509,0.111259122689565,0.7801310817400614,0.1890726685523986,0.0127962169547875,0.4127557873725891,0.2580227851867676,0.7820503314336141,0.0029467344284057,4.841711362202962,0.0121730963389078,0.0,5.233438173929851,23088597.33333333,2512886.6666666665,-6116690.333333333,20007680.0,25244866.666666668,-5613963.333333333,-7233841.0,-2512201.0,28226432.0,21865104.0,28372322.666666668,30594021.33333333,40346094.895833336,29924101.33333333,34683320.0,-23279034.666666668,-24180674.666666668,14638978.333333334
1950-08-01,0.5222127636273702,-1.208242416381836,287.8234939575196,292.08453369140625,101669.97306315105,316.1354166666667,7.721948305765788,294.5478515625,1.1231009165445964,99609.67708333331,293.401117960612,0.6361023187637329,-1.43441899617513,0.5450605750083923,-1.2972561518351238,3.8610026041666665,-7.730471611022949,-30.176183064778645,0.129974660774072,0.1183960797886053,0.0485446713864803,0.0473676485319932,1.195880889892578,0.000854761339724,0.7741292317708334,2.103379249572754,316.3802693684896,15.756451288859049,7.93060811360677,3.026294708251953,0.0028613827501734,301.7395833333333,110.74796040852864,229.29454040527344,6.461622873942058,6.840611457824707,2.373145421346029,6.04030164082845,1.1691487630208333,8.499103228251139,5.739650726318359,14.247730255126951,5.538306872049968,147.33333333333334,-2.8948974609375,0.8392988840738932,0.9979556401570638,349.3009440104167,9.50259812672933,6.800901095072429,1.080044110616048,0.1802306175231933,1.029984474182129,0.218606432278951,0.0180278060336907,0.3824234406153361,0.2376128633817037,0.7599948247273763,0.0033593972524007,5.258581797281901,0.0126565657556056,0.0,5.812696774800618,20787345.33333333,2259706.833333333,-7427484.333333333,17999184.0,22582657.33333333,-5983339.0,-7738052.333333333,-2708876.333333333,25193420.666666668,19655152.0,27767888.0,30195769.33333333,35761544.416666664,26393296.0,30698856.0,-22734640.666666668,-23808752.666666668,13601875.0
1950-09-01,0.9038973848025004,-0.9032392501831056,286.5739440917969,290.45928955078125,101977.6103515625,317.14093017578125,8.811240196228027,293.066650390625,1.5475937525431316,99905.44791666669,291.47467549641925,1.2357053359349568,-1.100852330525716,0.911506712436676,-0.9710283279418944,4.246419270833333,-7.771695772806804,-22.508799235026043,0.1252581837276617,0.1148074145118395,0.0476645144323507,0.0466393505533536,1.206103006998698,0.0008885938053329,0.7049458821614584,2.8689969380696616,317.5535074869792,15.139920870463053,9.082839965820312,3.183216412862142,0.0035372418351471,314.9262186686198,137.47144063313803,236.2369639078776,7.500718434651692,7.979209582010905,2.5245307286580405,7.144841194152832,1.3492431640625,9.32942008972168,7.736985842386882,15.448923746744793,6.520179748535156,147.33333333333334,-3.915695190429688,0.1937392552693685,1.0044996937115986,340.176025390625,10.60736115773519,7.810765902201335,1.489612897237142,0.2604710062344869,1.4510637919108074,0.1835503975550333,0.019284650683403,0.3772074778874715,0.2692569295565287,0.7370478312174479,0.0036772685901572,4.866153717041016,0.0143827398618062,0.0,6.277554194132487,16462729.333333334,1759852.7916666667,-6756121.333333333,14150625.333333334,18024546.666666668,-6040262.666666667,-7781686.666666667,-2066794.0,20072512.0,15472269.0,26862861.33333333,29218706.666666668,28894391.33333333,20981584.0,24645757.33333333,-22405840.0,-23364506.0,10610639.333333334
1950-10-01,0.1995473206043243,-0.6070334116617838,285.3604558308919,288.51902770996094,101985.95621744792,317.3020426432292,9.896458625793455,290.977294921875,1.6242027282714844,99904.29166666669,289.06736246744794,0.3126105070114136,-0.6932408014933268,0.2269647521122048,-0.674687385559082,3.897659301757813,-7.72608470916748,-12.371017456054688,0.1221558339893817,0.1139440673093001,0.0473101747532685,0.0463509125014146,1.214678128560384,0.0008606281286726,0.5925496419270834,3.0001354217529297,317.4792887369792,27.73076883951823,10.110564549763998,3.061619758605957,0.0031938691778729,311.12315877278644,123.7764892578125,207.1190439860026,8.31538168589274,8.703322410583496,2.401966412862142,7.625994046529134,1.189453125,10.630082130432127,6.02440865834554,8.905254364013672,7.098568916320801,147.33333333333334,-3.337615966796875,-0.1529156366984049,1.0016429622968035,27.648834228515625,12.089487393697103,8.682512283325195,1.5895188649495442,0.1948545376459757,1.4995546340942385,0.3553857604662577,0.027303305764993,0.3479812939961751,0.2276063760121663,0.7628910938898722,0.0027138787166525,5.907702445983887,0.0113330992559591,0.0,5.786532719930013,11644799.333333334,1141234.3333333333,-4575767.666666667,9261353.333333334,12833800.0,-5272031.666666667,-7607267.666666667,-1127775.3333333333,14343424.333333334,10153095.333333334,25938088.0,28861989.33333333,21156727.33333333,14294357.333333334,17790856.666666668,-21327004.0,-22720619.33333333,6701899.666666667
1950-11-01,2.199939727783203,0.8104142826826622,281.7474721272786,286.03680419921875,101631.84781901042,314.416748046875,9.382355054219564,288.845703125,2.041123390197754,99540.25,286.13653564453125,3.258619626363118,1.287828226884206,2.1923224131266275,0.7344279090563456,5.372323036193848,-7.947193145751953,-2.7219441731770835,0.1166442011793454,0.1101916606227556,0.0476512710253397,0.0466487805048624,1.2210276921590169,0.0009928628957519,0.5359700520833334,3.781870206197103,316.18813069661456,302.880859375,9.787792205810549,3.229742685953776,0.00505098203818,289.6354573567708,141.1003875732422,222.2124277750651,7.860936164855957,8.559382756551107,2.71066157023112,7.690171241760254,1.9334716796875,10.018301010131836,6.9996598561604815,12.742204984029136,6.7588958740234375,147.33333333333334,-4.571304321289063,1.004349708557129,1.0046836932500205,250.57373046875,11.681135177612305,8.201486269632975,1.9476003646850584,0.432664434115092,1.8965435028076167,0.2006481488545735,0.0319582596421241,0.3970281680425008,0.2650148868560791,0.5399612585703532,0.0040953358014424,4.768713315327962,0.0154208329816659,0.0,8.348371505737305,7683344.666666667,688667.5208333334,-5992392.666666667,5579502.666666667,8565504.0,-5210230.666666667,-7749755.666666667,-283494.3333333333,9643399.333333334,6148522.333333333,24374114.666666668,27560642.666666668,14672588.0,9073355.0,12093816.0,-19782696.0,-21956306.666666668,3392374.333333333
1950-12-01,3.3689886728922525,-1.191794713338216,277.3968454996745,280.78965250651044,101365.46891276042,324.3896077473958,8.93338712056478,286.54833984375,2.1759656270345054,99234.51041666669,282.0697937011719,4.64900271097819,-1.6357463200887044,3.414227803548177,-1.276152928670247,6.022542317708333,-7.93030325571696,-15.81566365559896,0.1117257103323936,0.106405006100734,0.0481861804922421,0.0474005416035652,1.2413269678751628,0.0010454748601963,0.76226806640625,4.0594180425008135,327.0651448567708,316.6753336588542,9.366737683614096,3.4890429178873696,0.0063334753115971,276.588623046875,143.12249247233072,201.12867228190103,7.545037587483724,8.266189257303873,2.9726365407307944,7.500206629435222,2.2713623046875,9.702951113382976,7.141760508219401,12.646475791931152,6.548708279927571,147.33333333333334,-4.6629994710286455,1.7609745661417644,1.0124319990475972,291.9223225911458,11.001812934875488,7.832976977030436,1.9546794891357424,0.6303389469782511,1.8845195770263672,0.2722758452097575,0.0299852825701236,0.410383145014445,0.26895272731781,0.4931300083796183,0.0066846410433451,4.749046007792155,0.0197749858101209,0.0,9.52041498819987,5894160.333333333,532881.0833333334,-6534967.0,4081757.6666666665,6050883.666666667,-5333040.0,-8454602.0,-1458233.3333333333,7612005.0,4643771.666666667,21580690.666666668,25652277.33333333,11621069.0,6856909.0,8822097.333333334,-18892710.666666668,-21088693.33333333,2418500.333333333
